Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,PPi,Cpu brand,HDD,SSD,Gpu brand,Os
Dell,Notebook,4,4.0,23655.7872,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,4.0,18061.92,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,16.0,101232.0,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,4.0,26107.2,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,8.0,47685.6,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,8.0,65481.12,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,4.0,44382.7728,1,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,8.0,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,6.0,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,4.0,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.0,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,8.0,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,6.0,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,8.0,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,2.0,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,4.0,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,4.0,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,16.0,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,2.0,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,6.0,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,4.0,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,8.0,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,6.0,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,4.0,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.0,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,8.0,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,6.0,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,8.0,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,2.0,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,4.0,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,4.0,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,16.0,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,2.0,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,6.0,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,4.0,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,8.0,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,6.0,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,4.0,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.0,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,8.0,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,6.0,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,8.0,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,2.0,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,4.0,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,4.0,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,16.0,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,2.0,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,6.0,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,4.0,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
